mean_pred_LightGBM,frac_pos_LightGBM,brier_LightGBM,ece_LightGBM,n_samples_LightGBM,mean_pred_TCN_refined,frac_pos_TCN_refined,brier_TCN_refined,ece_TCN_refined,n_samples_TCN_refined
0.011286586300542474,0.0,0.06474739579464278,0.09306493304935415,11.0,0.2978774,0.0,0.20069284025656084,0.251232088,0.0
0.6303084987094457,1.0,0.06474739579464278,0.09306493304935415,0.0,0.32092290999999995,0.0,0.20069284025656084,0.251232088,0.0
0.9673766817145969,0.6666666666666666,0.06474739579464278,0.09306493304935415,0.0,0.45748627833333333,0.3333333333333333,0.20069284025656084,0.251232088,1.0
,,,,0.0,0.580708505,0.0,0.20069284025656084,0.251232088,4.0
,,,,0.0,0.6402888,0.5,0.20069284025656084,0.251232088,6.0
